Adicionar data,Data_Completa,Ano,Mes,Dia,Trimestre,Semana,Dia_Semana
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:31,2025-02-13 15:23:31,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:24,2025-02-13 15:23:24,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:16,2025-02-13 15:23:16,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:08,2025-02-13 15:23:08,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:23:00,2025-02-13 15:23:00,2025,2,13,1,7,Thursday
2025-02-13 15:22:48,2025-02-13 15:22:48,2025,2,13,1,7,Thursday
2025-02-13 15:22:48,2025-02-13 15:22:48,2025,2,13,1,7,Thursday
2025-02-13 15:22:48,2025-02-13 15:22:48,2025,2,13,1,7,Thursday
2025-02-13 15:22:48,2025-02-13 15:22:48,2025,2,13,1,7,Thursday
2025-02-13 15:22:48,2025-02-13 15:22:48,2025,2,13,1,7,Thursday
2025-02-13 15:22:48,2025-02-13 15:22:48,2025,2,13,1,7,Thursday
2025-02-13 15:22:48,2025-02-13 15:22:48,2025,2,13,1,7,Thursday
2025-02-13 15:22:48,2025-02-13 15:22:48,2025,2,13,1,7,Thursday
2025-02-13 15:22:48,2025-02-13 15:22:48,2025,2,13,1,7,Thursday
2025-02-13 15:22:48,2025-02-13 15:22:48,2025,2,13,1,7,Thursday
